type	clan	gene1	gene2	ID	redip.class
ss4r	OG5v0012534.21	ENSSSAG00000107264	ENSSSAG00000109158	ENSSSAG00000107264_Ssal_ENSSSAG00000109158_Ssal	AORe
ss4r	OG5v0012536.20	ENSSSAG00000015535	ENSSSAG00000036732	ENSSSAG00000015535_Ssal_ENSSSAG00000036732_Ssal	AORe
ss4r	OG5v0012538.24	ENSSSAG00000044952	ENSSSAG00000054786	ENSSSAG00000044952_Ssal_ENSSSAG00000054786_Ssal	NA
ss4r	OG5v0012540.21	ENSSSAG00000002116	ENSSSAG00000099878	ENSSSAG00000002116_Ssal_ENSSSAG00000099878_Ssal	LORe
ss4r	OG5v0012544.21	ENSSSAG00000052815	ENSSSAG00000075351	ENSSSAG00000052815_Ssal_ENSSSAG00000075351_Ssal	AORe
ss4r	OG5v0012546.23	ENSSSAG00000009563	ENSSSAG00000082747	ENSSSAG00000009563_Ssal_ENSSSAG00000082747_Ssal	AORe
ss4r	OG5v0012547.21	ENSSSAG00000118224	ENSSSAG00000056756	ENSSSAG00000056756_Ssal_ENSSSAG00000118224_Ssal	AORe
ss4r	OG5v0012550.22	ENSSSAG00000087508	ENSSSAG00000090885	ENSSSAG00000087508_Ssal_ENSSSAG00000090885_Ssal	AORe
ss4r	OG5v0012553.20	ENSSSAG00000066354	ENSSSAG00000081522	ENSSSAG00000066354_Ssal_ENSSSAG00000081522_Ssal	AORe
ss4r	OG5v0012554.21	ENSSSAG00000087613	ENSSSAG00000002978	ENSSSAG00000002978_Ssal_ENSSSAG00000087613_Ssal	AORe
ss4r	OG5v0012555.22	ENSSSAG00000107415	ENSSSAG00000082902	ENSSSAG00000082902_Ssal_ENSSSAG00000107415_Ssal	LORe
ss4r	OG5v0012556.21	ENSSSAG00000068050	ENSSSAG00000044266	ENSSSAG00000044266_Ssal_ENSSSAG00000068050_Ssal	AORe
ss4r	OG5v0012558.25	ENSSSAG00000074999	ENSSSAG00000102117	ENSSSAG00000074999_Ssal_ENSSSAG00000102117_Ssal	LORe
ss4r	OG5v0012561.22	ENSSSAG00000000729	ENSSSAG00000103582	ENSSSAG00000000729_Ssal_ENSSSAG00000103582_Ssal	LORe
ss4r	OG5v0012562.24	ENSSSAG00000001724	ENSSSAG00000072614	ENSSSAG00000001724_Ssal_ENSSSAG00000072614_Ssal	NA
ss4r	OG5v0012563.22	ENSSSAG00000066601	ENSSSAG00000075176	ENSSSAG00000066601_Ssal_ENSSSAG00000075176_Ssal	NA
ss4r	OG5v0012566.24	ENSSSAG00000072362	ENSSSAG00000071906	ENSSSAG00000071906_Ssal_ENSSSAG00000072362_Ssal	NA
ss4r	OG5v0012570.24	ENSSSAG00000076748	ENSSSAG00000073316	ENSSSAG00000073316_Ssal_ENSSSAG00000076748_Ssal	NA
ss4r	OG5v0012571.20	ENSSSAG00000073897	ENSSSAG00000079338	ENSSSAG00000073897_Ssal_ENSSSAG00000079338_Ssal	AORe
ss4r	OG5v0012572.22	ENSSSAG00000082294	ENSSSAG00000042836	ENSSSAG00000042836_Ssal_ENSSSAG00000082294_Ssal	LORe
ss4r	OG5v0012573.24	ENSSSAG00000116306	ENSSSAG00000120925	ENSSSAG00000116306_Ssal_ENSSSAG00000120925_Ssal	AORe
ss4r	OG5v0012574.23	ENSSSAG00000071391	ENSSSAG00000108775	ENSSSAG00000071391_Ssal_ENSSSAG00000108775_Ssal	NA
ss4r	OG5v0012575.23	ENSSSAG00000113995	ENSSSAG00000049172	ENSSSAG00000049172_Ssal_ENSSSAG00000113995_Ssal	NA
ss4r	OG5v0012576.20	ENSSSAG00000118712	ENSSSAG00000073594	ENSSSAG00000073594_Ssal_ENSSSAG00000118712_Ssal	AORe
ss4r	OG5v0012578.21	ENSSSAG00000094513	ENSSSAG00000100814	ENSSSAG00000094513_Ssal_ENSSSAG00000100814_Ssal	NA
ss4r	OG5v0012580.22	ENSSSAG00000087266	ENSSSAG00000051926	ENSSSAG00000051926_Ssal_ENSSSAG00000087266_Ssal	AORe
ss4r	OG5v0012581.22	ENSSSAG00000009190	ENSSSAG00000043641	ENSSSAG00000009190_Ssal_ENSSSAG00000043641_Ssal	NA
ss4r	OG5v0012582.22	ENSSSAG00000102130	ENSSSAG00000055282	ENSSSAG00000055282_Ssal_ENSSSAG00000102130_Ssal	AORe
ss4r	OG5v0012583.21	ENSSSAG00000108791	ENSSSAG00000076092	ENSSSAG00000076092_Ssal_ENSSSAG00000108791_Ssal	AORe
ss4r	OG5v0012584.24	ENSSSAG00000084590	ENSSSAG00000054129	ENSSSAG00000054129_Ssal_ENSSSAG00000084590_Ssal	NA
ss4r	OG5v0012585.25	ENSSSAG00000046165	ENSSSAG00000023170	ENSSSAG00000023170_Ssal_ENSSSAG00000046165_Ssal	NA
ss4r	OG5v0012586.22	ENSSSAG00000102365	ENSSSAG00000042134	ENSSSAG00000042134_Ssal_ENSSSAG00000102365_Ssal	LORe
ss4r	OG5v0012587.24	ENSSSAG00000002430	ENSSSAG00000073354	ENSSSAG00000002430_Ssal_ENSSSAG00000073354_Ssal	AORe
ss4r	OG5v0012588.24	ENSSSAG00000066210	ENSSSAG00000066424	ENSSSAG00000066210_Ssal_ENSSSAG00000066424_Ssal	NA
ss4r	OG5v0012589.22	ENSSSAG00000070927	ENSSSAG00000093684	ENSSSAG00000070927_Ssal_ENSSSAG00000093684_Ssal	NA
ss4r	OG5v0012594.23	ENSSSAG00000097344	ENSSSAG00000068043	ENSSSAG00000068043_Ssal_ENSSSAG00000097344_Ssal	NA
ss4r	OG5v0012595.21	ENSSSAG00000029717	ENSSSAG00000009766	ENSSSAG00000009766_Ssal_ENSSSAG00000029717_Ssal	AORe
ss4r	OG5v0012598.23	ENSSSAG00000055062	ENSSSAG00000063125	ENSSSAG00000055062_Ssal_ENSSSAG00000063125_Ssal	AORe
ss4r	OG5v0012601.24	ENSSSAG00000089657	ENSSSAG00000067427	ENSSSAG00000067427_Ssal_ENSSSAG00000089657_Ssal	NA
ss4r	OG5v0012603.24	ENSSSAG00000075948	ENSSSAG00000084273	ENSSSAG00000075948_Ssal_ENSSSAG00000084273_Ssal	LORe
ss4r	OG5v0012605.20	ENSSSAG00000100132	ENSSSAG00000066114	ENSSSAG00000066114_Ssal_ENSSSAG00000100132_Ssal	LORe
ss4r	OG5v0012610.21	ENSSSAG00000112305	ENSSSAG00000103886	ENSSSAG00000103886_Ssal_ENSSSAG00000112305_Ssal	AORe
ss4r	OG5v0012614.21	ENSSSAG00000041941	ENSSSAG00000081544	ENSSSAG00000041941_Ssal_ENSSSAG00000081544_Ssal	NA
ss4r	OG5v0012615.24	ENSSSAG00000006753	ENSSSAG00000060938	ENSSSAG00000006753_Ssal_ENSSSAG00000060938_Ssal	NA
ss4r	OG5v0012618.22	ENSSSAG00000086101	ENSSSAG00000068529	ENSSSAG00000068529_Ssal_ENSSSAG00000086101_Ssal	AORe
ss4r	OG5v0012619.22	ENSSSAG00000065429	ENSSSAG00000057658	ENSSSAG00000057658_Ssal_ENSSSAG00000065429_Ssal	NA
ss4r	OG5v0012623.24	ENSSSAG00000037592	ENSSSAG00000041549	ENSSSAG00000037592_Ssal_ENSSSAG00000041549_Ssal	NA
ss4r	OG5v0012624.21	ENSSSAG00000009926	ENSSSAG00000061378	ENSSSAG00000009926_Ssal_ENSSSAG00000061378_Ssal	AORe
ss4r	OG5v0012626.24	ENSSSAG00000050057	ENSSSAG00000064105	ENSSSAG00000050057_Ssal_ENSSSAG00000064105_Ssal	NA
ss4r	OG5v0012628.23	ENSSSAG00000068738	ENSSSAG00000043401	ENSSSAG00000043401_Ssal_ENSSSAG00000068738_Ssal	NA
ss4r	OG5v0012635.24	ENSSSAG00000082933	ENSSSAG00000093716	ENSSSAG00000082933_Ssal_ENSSSAG00000093716_Ssal	AORe
ss4r	OG5v0012636.24	ENSSSAG00000083999	ENSSSAG00000007746	ENSSSAG00000007746_Ssal_ENSSSAG00000083999_Ssal	LORe
ss4r	OG5v0012642.21	ENSSSAG00000084948	ENSSSAG00000118889	ENSSSAG00000084948_Ssal_ENSSSAG00000118889_Ssal	AORe
ss4r	OG5v0012643.24	ENSSSAG00000104339	ENSSSAG00000066622	ENSSSAG00000066622_Ssal_ENSSSAG00000104339_Ssal	NA
ss4r	OG5v0012644.21	ENSSSAG00000088480	ENSSSAG00000040871	ENSSSAG00000040871_Ssal_ENSSSAG00000088480_Ssal	AORe
ss4r	OG5v0012647.24	ENSSSAG00000001079	ENSSSAG00000115303	ENSSSAG00000001079_Ssal_ENSSSAG00000115303_Ssal	NA
ss4r	OG5v0012650.24	ENSSSAG00000096167	ENSSSAG00000069624	ENSSSAG00000069624_Ssal_ENSSSAG00000096167_Ssal	NA
ss4r	OG5v0012652.22	ENSSSAG00000008678	ENSSSAG00000094839	ENSSSAG00000008678_Ssal_ENSSSAG00000094839_Ssal	NA
ss4r	OG5v0012654.23	ENSSSAG00000047046	ENSSSAG00000066236	ENSSSAG00000047046_Ssal_ENSSSAG00000066236_Ssal	AORe
ss4r	OG5v0012657.22	ENSSSAG00000046195	ENSSSAG00000056904	ENSSSAG00000046195_Ssal_ENSSSAG00000056904_Ssal	AORe
ss4r	OG5v0012658.20	ENSSSAG00000120282	ENSSSAG00000107111	ENSSSAG00000107111_Ssal_ENSSSAG00000120282_Ssal	AORe
ss4r	OG5v0012662.22	ENSSSAG00000053224	ENSSSAG00000008314	ENSSSAG00000008314_Ssal_ENSSSAG00000053224_Ssal	NA
ss4r	OG5v0012663.21	ENSSSAG00000090409	ENSSSAG00000095013	ENSSSAG00000090409_Ssal_ENSSSAG00000095013_Ssal	NA
ss4r	OG5v0012664.21	ENSSSAG00000004907	ENSSSAG00000115769	ENSSSAG00000004907_Ssal_ENSSSAG00000115769_Ssal	LORe
ss4r	OG5v0012666.22	ENSSSAG00000000915	ENSSSAG00000080900	ENSSSAG00000000915_Ssal_ENSSSAG00000080900_Ssal	NA
ss4r	OG5v0012666.32	ENSSSAG00000052518	ENSSSAG00000121891	ENSSSAG00000052518_Ssal_ENSSSAG00000121891_Ssal	NA
ss4r	OG5v0012667.21	ENSSSAG00000004524	ENSSSAG00000005948	ENSSSAG00000004524_Ssal_ENSSSAG00000005948_Ssal	LORe
ss4r	OG5v0012670.25	ENSSSAG00000000606	ENSSSAG00000056141	ENSSSAG00000000606_Ssal_ENSSSAG00000056141_Ssal	NA
ss4r	OG5v0012673.22	ENSSSAG00000080552	ENSSSAG00000102797	ENSSSAG00000080552_Ssal_ENSSSAG00000102797_Ssal	AORe
ss4r	OG5v0012676.24	ENSSSAG00000041028	ENSSSAG00000078304	ENSSSAG00000041028_Ssal_ENSSSAG00000078304_Ssal	NA
ss4r	OG5v0012678.23	ENSSSAG00000081961	ENSSSAG00000074127	ENSSSAG00000074127_Ssal_ENSSSAG00000081961_Ssal	AORe
ss4r	OG5v0012681.22	ENSSSAG00000008393	ENSSSAG00000097919	ENSSSAG00000008393_Ssal_ENSSSAG00000097919_Ssal	NA
ss4r	OG5v0012682.22	ENSSSAG00000086248	ENSSSAG00000015643	ENSSSAG00000015643_Ssal_ENSSSAG00000086248_Ssal	NA
ss4r	OG5v0012686.22	ENSSSAG00000045980	ENSSSAG00000085086	ENSSSAG00000045980_Ssal_ENSSSAG00000085086_Ssal	LORe
ss4r	OG5v0012689.24	ENSSSAG00000084006	ENSSSAG00000053815	ENSSSAG00000053815_Ssal_ENSSSAG00000084006_Ssal	NA
ss4r	OG5v0012690.24	ENSSSAG00000095488	ENSSSAG00000085506	ENSSSAG00000085506_Ssal_ENSSSAG00000095488_Ssal	NA
ss4r	OG5v0012691.21	ENSSSAG00000107605	ENSSSAG00000072797	ENSSSAG00000072797_Ssal_ENSSSAG00000107605_Ssal	NA
ss4r	OG5v0012692.21	ENSSSAG00000102660	ENSSSAG00000053776	ENSSSAG00000053776_Ssal_ENSSSAG00000102660_Ssal	LORe
ss4r	OG5v0012697.21	ENSSSAG00000049788	ENSSSAG00000115218	ENSSSAG00000049788_Ssal_ENSSSAG00000115218_Ssal	LORe
ss4r	OG5v0012698.24	ENSSSAG00000070252	ENSSSAG00000037804	ENSSSAG00000037804_Ssal_ENSSSAG00000070252_Ssal	NA
ss4r	OG5v0012706.22	ENSSSAG00000007871	ENSSSAG00000118171	ENSSSAG00000007871_Ssal_ENSSSAG00000118171_Ssal	NA
ss4r	OG5v0012710.22	ENSSSAG00000096429	ENSSSAG00000004196	ENSSSAG00000004196_Ssal_ENSSSAG00000096429_Ssal	LORe
ss4r	OG5v0012711.25	ENSSSAG00000024596	ENSSSAG00000045165	ENSSSAG00000024596_Ssal_ENSSSAG00000045165_Ssal	NA
ss4r	OG5v0012713.24	ENSSSAG00000118877	ENSSSAG00000000270	ENSSSAG00000000270_Ssal_ENSSSAG00000118877_Ssal	NA
ss4r	OG5v0012714.24	ENSSSAG00000082587	ENSSSAG00000112616	ENSSSAG00000082587_Ssal_ENSSSAG00000112616_Ssal	NA
ss4r	OG5v0012718.22	ENSSSAG00000004724	ENSSSAG00000077331	ENSSSAG00000004724_Ssal_ENSSSAG00000077331_Ssal	AORe
ss4r	OG5v0012723.21	ENSSSAG00000064715	ENSSSAG00000057379	ENSSSAG00000057379_Ssal_ENSSSAG00000064715_Ssal	AORe
ss4r	OG5v0012724.24	ENSSSAG00000005421	ENSSSAG00000080002	ENSSSAG00000005421_Ssal_ENSSSAG00000080002_Ssal	NA
ss4r	OG5v0012726.24	ENSSSAG00000104646	ENSSSAG00000010408	ENSSSAG00000010408_Ssal_ENSSSAG00000104646_Ssal	NA
ss4r	OG5v0012727.22	ENSSSAG00000099284	ENSSSAG00000113802	ENSSSAG00000099284_Ssal_ENSSSAG00000113802_Ssal	NA
ss4r	OG5v0012728.22	ENSSSAG00000077442	ENSSSAG00000071930	ENSSSAG00000071930_Ssal_ENSSSAG00000077442_Ssal	AORe
ss4r	OG5v0012730.21	ENSSSAG00000103054	ENSSSAG00000120109	ENSSSAG00000103054_Ssal_ENSSSAG00000120109_Ssal	LORe
ss4r	OG5v0012732.24	ENSSSAG00000000511	ENSSSAG00000004344	ENSSSAG00000000511_Ssal_ENSSSAG00000004344_Ssal	NA
ss4r	OG5v0012734.21	ENSSSAG00000107554	ENSSSAG00000000715	ENSSSAG00000000715_Ssal_ENSSSAG00000107554_Ssal	AORe
ss4r	OG5v0012735.24	ENSSSAG00000080144	ENSSSAG00000067192	ENSSSAG00000067192_Ssal_ENSSSAG00000080144_Ssal	AORe
ss4r	OG5v0012737.23	ENSSSAG00000041271	ENSSSAG00000113806	ENSSSAG00000041271_Ssal_ENSSSAG00000113806_Ssal	LORe
ss4r	OG5v0012738.21	ENSSSAG00000112645	ENSSSAG00000071437	ENSSSAG00000071437_Ssal_ENSSSAG00000112645_Ssal	NA
ss4r	OG5v0012739.24	ENSSSAG00000071580	ENSSSAG00000084139	ENSSSAG00000071580_Ssal_ENSSSAG00000084139_Ssal	NA
ss4r	OG5v0012744.22	ENSSSAG00000000896	ENSSSAG00000001346	ENSSSAG00000000896_Ssal_ENSSSAG00000001346_Ssal	NA
ss4r	OG5v0012745.24	ENSSSAG00000055045	ENSSSAG00000041952	ENSSSAG00000041952_Ssal_ENSSSAG00000055045_Ssal	NA
ss4r	OG5v0012747.20	ENSSSAG00000119766	ENSSSAG00000044286	ENSSSAG00000044286_Ssal_ENSSSAG00000119766_Ssal	LORe
ss4r	OG5v0012748.24	ENSSSAG00000077929	ENSSSAG00000091443	ENSSSAG00000077929_Ssal_ENSSSAG00000091443_Ssal	NA
ss4r	OG5v0012749.24	ENSSSAG00000106259	ENSSSAG00000085620	ENSSSAG00000085620_Ssal_ENSSSAG00000106259_Ssal	LORe
ss4r	OG5v0012752.24	ENSSSAG00000070516	ENSSSAG00000090666	ENSSSAG00000070516_Ssal_ENSSSAG00000090666_Ssal	AORe
ss4r	OG5v0012753.24	ENSSSAG00000008156	ENSSSAG00000072872	ENSSSAG00000008156_Ssal_ENSSSAG00000072872_Ssal	NA
ss4r	OG5v0012755.28	ENSSSAG00000100559	ENSSSAG00000110463	ENSSSAG00000100559_Ssal_ENSSSAG00000110463_Ssal	LORe
ss4r	OG5v0012759.23	ENSSSAG00000080342	ENSSSAG00000076137	ENSSSAG00000076137_Ssal_ENSSSAG00000080342_Ssal	AORe
ss4r	OG5v0012760.21	ENSSSAG00000070115	ENSSSAG00000073157	ENSSSAG00000070115_Ssal_ENSSSAG00000073157_Ssal	NA
ss4r	OG5v0012762.21	ENSSSAG00000060862	ENSSSAG00000110554	ENSSSAG00000060862_Ssal_ENSSSAG00000110554_Ssal	AORe
ss4r	OG5v0012763.22	ENSSSAG00000074569	ENSSSAG00000042457	ENSSSAG00000042457_Ssal_ENSSSAG00000074569_Ssal	LORe
ss4r	OG5v0012766.23	ENSSSAG00000011089	ENSSSAG00000110302	ENSSSAG00000011089_Ssal_ENSSSAG00000110302_Ssal	NA
ss4r	OG5v0012767.21	ENSSSAG00000083793	ENSSSAG00000068989	ENSSSAG00000068989_Ssal_ENSSSAG00000083793_Ssal	AORe
ss4r	OG5v0012771.26	ENSSSAG00000044839	ENSSSAG00000074814	ENSSSAG00000044839_Ssal_ENSSSAG00000074814_Ssal	AORe
ss4r	OG5v0012775.24	ENSSSAG00000097390	ENSSSAG00000110093	ENSSSAG00000097390_Ssal_ENSSSAG00000110093_Ssal	AORe
ss4r	OG5v0012779.21	ENSSSAG00000069677	ENSSSAG00000041678	ENSSSAG00000041678_Ssal_ENSSSAG00000069677_Ssal	AORe
ss4r	OG5v0012783.23	ENSSSAG00000003988	ENSSSAG00000114881	ENSSSAG00000003988_Ssal_ENSSSAG00000114881_Ssal	LORe
ss4r	OG5v0012784.20	ENSSSAG00000078145	ENSSSAG00000077511	ENSSSAG00000077511_Ssal_ENSSSAG00000078145_Ssal	NA
ss4r	OG5v0012790.23	ENSSSAG00000087652	ENSSSAG00000084655	ENSSSAG00000084655_Ssal_ENSSSAG00000087652_Ssal	NA
ss4r	OG5v0012791.20	ENSSSAG00000039365	ENSSSAG00000056550	ENSSSAG00000039365_Ssal_ENSSSAG00000056550_Ssal	AORe
ss4r	OG5v0012793.32	ENSSSAG00000072175	ENSSSAG00000095980	ENSSSAG00000072175_Ssal_ENSSSAG00000095980_Ssal	NA
ss4r	OG5v0012798.27	ENSSSAG00000063253	ENSSSAG00000022430	ENSSSAG00000022430_Ssal_ENSSSAG00000063253_Ssal	AORe
ss4r	OG5v0012800.25	ENSSSAG00000071911	ENSSSAG00000054637	ENSSSAG00000054637_Ssal_ENSSSAG00000071911_Ssal	NA
ss4r	OG5v0012803.20	ENSSSAG00000086092	ENSSSAG00000119037	ENSSSAG00000086092_Ssal_ENSSSAG00000119037_Ssal	LORe
ss4r	OG5v0012804.23	ENSSSAG00000065555	ENSSSAG00000072730	ENSSSAG00000065555_Ssal_ENSSSAG00000072730_Ssal	AORe
ss4r	OG5v0012805.21	ENSSSAG00000079215	ENSSSAG00000079701	ENSSSAG00000079215_Ssal_ENSSSAG00000079701_Ssal	AORe
ss4r	OG5v0012807.19	ENSSSAG00000113612	ENSSSAG00000052625	ENSSSAG00000052625_Ssal_ENSSSAG00000113612_Ssal	NA
ss4r	OG5v0012808.20	ENSSSAG00000037434	ENSSSAG00000048728	ENSSSAG00000037434_Ssal_ENSSSAG00000048728_Ssal	AORe
ss4r	OG5v0012809.21	ENSSSAG00000004545	ENSSSAG00000056748	ENSSSAG00000004545_Ssal_ENSSSAG00000056748_Ssal	AORe
ss4r	OG5v0012812.20	ENSSSAG00000007131	ENSSSAG00000088718	ENSSSAG00000007131_Ssal_ENSSSAG00000088718_Ssal	NA
ss4r	OG5v0012813.21	ENSSSAG00000076382	ENSSSAG00000009720	ENSSSAG00000009720_Ssal_ENSSSAG00000076382_Ssal	NA
ss4r	OG5v0012814.19	ENSSSAG00000081639	ENSSSAG00000058136	ENSSSAG00000058136_Ssal_ENSSSAG00000081639_Ssal	AORe
ss4r	OG5v0012815.21	ENSSSAG00000000432	ENSSSAG00000008769	ENSSSAG00000000432_Ssal_ENSSSAG00000008769_Ssal	LORe
ss4r	OG5v0012816.21	ENSSSAG00000078973	ENSSSAG00000008656	ENSSSAG00000008656_Ssal_ENSSSAG00000078973_Ssal	AORe
ss4r	OG5v0012819.23	ENSSSAG00000098697	ENSSSAG00000004394	ENSSSAG00000004394_Ssal_ENSSSAG00000098697_Ssal	AORe
ss4r	OG5v0012820.21	ENSSSAG00000071316	ENSSSAG00000089660	ENSSSAG00000071316_Ssal_ENSSSAG00000089660_Ssal	AORe
ss4r	OG5v0012821.20	ENSSSAG00000023736	ENSSSAG00000065602	ENSSSAG00000023736_Ssal_ENSSSAG00000065602_Ssal	AORe
ss4r	OG5v0012822.21	ENSSSAG00000064879	ENSSSAG00000107962	ENSSSAG00000064879_Ssal_ENSSSAG00000107962_Ssal	AORe
ss4r	OG5v0012823.22	ENSSSAG00000000524	ENSSSAG00000059751	ENSSSAG00000000524_Ssal_ENSSSAG00000059751_Ssal	LORe
ss4r	OG5v0012824.20	ENSSSAG00000007141	ENSSSAG00000089966	ENSSSAG00000007141_Ssal_ENSSSAG00000089966_Ssal	AORe
ss4r	OG5v0012825.21	ENSSSAG00000053659	ENSSSAG00000066245	ENSSSAG00000053659_Ssal_ENSSSAG00000066245_Ssal	NA
ss4r	OG5v0012827.21	ENSSSAG00000122051	ENSSSAG00000081485	ENSSSAG00000081485_Ssal_ENSSSAG00000122051_Ssal	AORe
ss4r	OG5v0012828.21	ENSSSAG00000058489	ENSSSAG00000061512	ENSSSAG00000058489_Ssal_ENSSSAG00000061512_Ssal	AORe
ss4r	OG5v0012829.20	ENSSSAG00000006939	ENSSSAG00000050275	ENSSSAG00000006939_Ssal_ENSSSAG00000050275_Ssal	AORe
ss4r	OG5v0012830.21	ENSSSAG00000062676	ENSSSAG00000005192	ENSSSAG00000005192_Ssal_ENSSSAG00000062676_Ssal	AORe
ss4r	OG5v0012833.21	ENSSSAG00000075423	ENSSSAG00000080022	ENSSSAG00000075423_Ssal_ENSSSAG00000080022_Ssal	NA
ss4r	OG5v0012835.21	ENSSSAG00000007501	ENSSSAG00000050614	ENSSSAG00000007501_Ssal_ENSSSAG00000050614_Ssal	AORe
ss4r	OG5v0012837.21	ENSSSAG00000096673	ENSSSAG00000007934	ENSSSAG00000007934_Ssal_ENSSSAG00000096673_Ssal	AORe
ss4r	OG5v0012838.20	ENSSSAG00000069935	ENSSSAG00000005365	ENSSSAG00000005365_Ssal_ENSSSAG00000069935_Ssal	AORe
ss4r	OG5v0012839.20	ENSSSAG00000110041	ENSSSAG00000045313	ENSSSAG00000045313_Ssal_ENSSSAG00000110041_Ssal	LORe
ss4r	OG5v0012840.20	ENSSSAG00000048272	ENSSSAG00000064151	ENSSSAG00000048272_Ssal_ENSSSAG00000064151_Ssal	AORe
ss4r	OG5v0012841.21	ENSSSAG00000060147	ENSSSAG00000089277	ENSSSAG00000060147_Ssal_ENSSSAG00000089277_Ssal	LORe
ss4r	OG5v0012842.21	ENSSSAG00000044807	ENSSSAG00000053056	ENSSSAG00000044807_Ssal_ENSSSAG00000053056_Ssal	AORe
ss4r	OG5v0012843.21	ENSSSAG00000048591	ENSSSAG00000066311	ENSSSAG00000048591_Ssal_ENSSSAG00000066311_Ssal	NA
ss4r	OG5v0012844.20	ENSSSAG00000072245	ENSSSAG00000043042	ENSSSAG00000043042_Ssal_ENSSSAG00000072245_Ssal	AORe
ss4r	OG5v0012845.22	ENSSSAG00000084496	ENSSSAG00000091860	ENSSSAG00000084496_Ssal_ENSSSAG00000091860_Ssal	AORe
ss4r	OG5v0012847.23	ENSSSAG00000015948	ENSSSAG00000074122	ENSSSAG00000015948_Ssal_ENSSSAG00000074122_Ssal	AORe
ss4r	OG5v0012848.21	ENSSSAG00000077621	ENSSSAG00000039391	ENSSSAG00000039391_Ssal_ENSSSAG00000077621_Ssal	AORe
ss4r	OG5v0012849.21	ENSSSAG00000083741	ENSSSAG00000000487	ENSSSAG00000000487_Ssal_ENSSSAG00000083741_Ssal	AORe
ss4r	OG5v0012851.21	ENSSSAG00000099580	ENSSSAG00000089113	ENSSSAG00000089113_Ssal_ENSSSAG00000099580_Ssal	NA
ss4r	OG5v0012852.21	ENSSSAG00000077178	ENSSSAG00000079674	ENSSSAG00000077178_Ssal_ENSSSAG00000079674_Ssal	AORe
ss4r	OG5v0012853.21	ENSSSAG00000079133	ENSSSAG00000109496	ENSSSAG00000079133_Ssal_ENSSSAG00000109496_Ssal	NA
ss4r	OG5v0012854.21	ENSSSAG00000054919	ENSSSAG00000020178	ENSSSAG00000020178_Ssal_ENSSSAG00000054919_Ssal	LORe
ss4r	OG5v0012855.21	ENSSSAG00000067705	ENSSSAG00000065617	ENSSSAG00000065617_Ssal_ENSSSAG00000067705_Ssal	NA
ss4r	OG5v0012857.20	ENSSSAG00000004804	ENSSSAG00000109039	ENSSSAG00000004804_Ssal_ENSSSAG00000109039_Ssal	AORe
ss4r	OG5v0012858.21	ENSSSAG00000119326	ENSSSAG00000059119	ENSSSAG00000059119_Ssal_ENSSSAG00000119326_Ssal	AORe
ss4r	OG5v0012859.21	ENSSSAG00000076612	ENSSSAG00000065815	ENSSSAG00000065815_Ssal_ENSSSAG00000076612_Ssal	NA
ss4r	OG5v0012860.21	ENSSSAG00000031369	ENSSSAG00000073147	ENSSSAG00000031369_Ssal_ENSSSAG00000073147_Ssal	AORe
ss4r	OG5v0012861.19	ENSSSAG00000056145	ENSSSAG00000071468	ENSSSAG00000056145_Ssal_ENSSSAG00000071468_Ssal	NA
ss4r	OG5v0012862.21	ENSSSAG00000005796	ENSSSAG00000045801	ENSSSAG00000005796_Ssal_ENSSSAG00000045801_Ssal	AORe
ss4r	OG5v0012863.19	ENSSSAG00000057293	ENSSSAG00000059460	ENSSSAG00000057293_Ssal_ENSSSAG00000059460_Ssal	NA
ss4r	OG5v0012864.20	ENSSSAG00000048651	ENSSSAG00000068947	ENSSSAG00000048651_Ssal_ENSSSAG00000068947_Ssal	AORe
ss4r	OG5v0012866.21	ENSSSAG00000005707	ENSSSAG00000059860	ENSSSAG00000005707_Ssal_ENSSSAG00000059860_Ssal	NA
ss4r	OG5v0012867.21	ENSSSAG00000070684	ENSSSAG00000077173	ENSSSAG00000070684_Ssal_ENSSSAG00000077173_Ssal	AORe
ss4r	OG5v0012868.21	ENSSSAG00000048005	ENSSSAG00000074872	ENSSSAG00000048005_Ssal_ENSSSAG00000074872_Ssal	NA
ss4r	OG5v0012869.21	ENSSSAG00000045584	ENSSSAG00000116892	ENSSSAG00000045584_Ssal_ENSSSAG00000116892_Ssal	NA
ss4r	OG5v0012870.21	ENSSSAG00000122111	ENSSSAG00000043274	ENSSSAG00000043274_Ssal_ENSSSAG00000122111_Ssal	NA
ss4r	OG5v0012871.20	ENSSSAG00000064871	ENSSSAG00000077439	ENSSSAG00000064871_Ssal_ENSSSAG00000077439_Ssal	AORe
ss4r	OG5v0012872.21	ENSSSAG00000009291	ENSSSAG00000066278	ENSSSAG00000009291_Ssal_ENSSSAG00000066278_Ssal	AORe
ss4r	OG5v0012873.20	ENSSSAG00000002668	ENSSSAG00000061751	ENSSSAG00000002668_Ssal_ENSSSAG00000061751_Ssal	AORe
ss4r	OG5v0012874.20	ENSSSAG00000001370	ENSSSAG00000004595	ENSSSAG00000001370_Ssal_ENSSSAG00000004595_Ssal	LORe
ss4r	OG5v0012875.21	ENSSSAG00000002632	ENSSSAG00000113297	ENSSSAG00000002632_Ssal_ENSSSAG00000113297_Ssal	NA
ss4r	OG5v0012876.21	ENSSSAG00000088324	ENSSSAG00000082385	ENSSSAG00000082385_Ssal_ENSSSAG00000088324_Ssal	AORe
